concept is Existence  Preservation and Conversion of Substance, accuracy is 0.2755905511811024, response is No
concept is Basic Experimental Operation, accuracy is 0.8384615384615385, response is No
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.2125984251968504, response is No
concept is Oxide(CO2), accuracy is 0.8289473684210527, response is Yes
concept is Research Into Substance Property, accuracy is 0.47572815533980584, response is Yes
concept is Oxide(CO2), accuracy is 0.7733333333333333, response is Yes
concept is Air (Oxygen), accuracy is 0.8735632183908046, response is Yes
concept is Molecules and Atoms, accuracy is 0.925, response is Yes
concept is Molecules and Atoms, accuracy is 0.75, response is Yes
concept is Research Into Substance Property, accuracy is 0.5048543689320388, response is No
concept is Oxide(CO2), accuracy is 0.8026315789473685, response is Yes
concept is Air (Oxygen), accuracy is 0.5402298850574713, response is Yes
concept is Oxide(CO2), accuracy is 0.9473684210526315, response is Yes
concept is Molecules and Atoms, accuracy is 0.1, response is No
concept is Research Into Substance Property, accuracy is 0.9320388349514563, response is Yes
concept is Research Into Substance Property, accuracy is 0.6601941747572816, response is No
concept is Air (Oxygen), accuracy is 0.9310344827586207, response is Yes
concept is Element, accuracy is 0.4719626168224299, response is No
concept is Molecules and Atoms, accuracy is 0.675, response is Yes
concept is Molecules and Atoms, accuracy is 0.875, response is Yes
concept is Air (Oxygen), accuracy is 0.3448275862068966, response is Yes
concept is Air (Oxygen), accuracy is 0.19540229885057472, response is No
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.08661417322834646, response is No
concept is Molecules and Atoms, accuracy is 0.85, response is Yes
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.031496062992125984, response is No
concept is Molecules and Atoms, accuracy is 0.95, response is Yes
concept is Molecules and Atoms, accuracy is 0.5, response is No
concept is Molecules and Atoms, accuracy is 0.425, response is No
concept is Molecules and Atoms, accuracy is 0.625, response is Yes
concept is Element, accuracy is 0.35514018691588783, response is No
concept is Element, accuracy is 0.822429906542056, response is Yes
concept is Basic Experimental Operation, accuracy is 0.046153846153846156, response is Yes
concept is Element, accuracy is 0.8271028037383178, response is No
concept is Molecules and Atoms, accuracy is 0.85, response is Yes
concept is Air (Oxygen), accuracy is 0.5057471264367817, response is Yes
concept is Element, accuracy is 0.46261682242990654, response is No
concept is Basic Experimental Operation, accuracy is 0.07692307692307693, response is No
concept is Air (Oxygen), accuracy is 0.4827586206896552, response is No
concept is Element, accuracy is 0.7710280373831776, response is Yes
concept is Molecules and Atoms, accuracy is 0.8, response is Yes
concept is Basic Reaction Types (Including Reaction Rules), accuracy is 0.8928571428571429, response is Yes
concept is Element, accuracy is 0.09813084112149532, response is No
concept is Basic Experimental Operation, accuracy is 0.9384615384615385, response is Yes
concept is Research Into Substance Property, accuracy is 0.8252427184466019, response is Yes
concept is Oxide(CO2), accuracy is 0.5263157894736842, response is No
concept is Molecules and Atoms, accuracy is 0.45, response is Yes
concept is Research Into Substance Property, accuracy is 0.5339805825242718, response is Yes
concept is Element, accuracy is 0.4719626168224299, response is No
concept is Basic Reaction Types (Including Reaction Rules), accuracy is 0.6428571428571429, response is No
concept is Air (Oxygen), accuracy is 0.896551724137931, response is Yes
concept is Oxide(CO2), accuracy is 0.92, response is Yes
concept is Molecules and Atoms, accuracy is 0.975, response is Yes
concept is Oxide(CO2), accuracy is 0.3333333333333333, response is No
concept is Basic Reaction Types (Including Reaction Rules), accuracy is 0.8571428571428571, response is Yes
concept is Oxide(CO2), accuracy is 0.6973684210526315, response is No
concept is Molecules and Atoms, accuracy is 0.7, response is Yes
concept is Oxide(CO2), accuracy is 0.7866666666666666, response is No
concept is Element, accuracy is 0.780373831775701, response is Yes
concept is Research Into Substance Property, accuracy is 0.20388349514563106, response is No
concept is Air (Oxygen), accuracy is 0.7011494252873564, response is Yes
concept is Basic Experimental Operation, accuracy is 0.7846153846153846, response is Yes
concept is Element, accuracy is 0.6495327102803738, response is No
concept is Element, accuracy is 0.7336448598130841, response is Yes
concept is Element, accuracy is 0.6682242990654206, response is Yes
concept is Molecules and Atoms, accuracy is 0.65, response is No
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.28346456692913385, response is No
concept is Molecules and Atoms, accuracy is 0.425, response is Yes
concept is Basic Experimental Operation, accuracy is 0.7, response is No
concept is Air (Oxygen), accuracy is 0.47126436781609193, response is Yes
concept is Basic Experimental Operation, accuracy is 0.11538461538461539, response is No
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.8267716535433071, response is Yes
concept is Molecules and Atoms, accuracy is 0.1, response is No
concept is Air (Oxygen), accuracy is 0.7471264367816092, response is Yes
concept is Element, accuracy is 0.7149532710280374, response is Yes
concept is Molecules and Atoms, accuracy is 0.8, response is Yes
concept is Basic Reaction Types (Including Reaction Rules), accuracy is 0.7142857142857143, response is Yes
concept is Element, accuracy is 0.7102803738317757, response is Yes
concept is Oxide(CO2), accuracy is 0.6973684210526315, response is Yes
concept is Air (Oxygen), accuracy is 0.7471264367816092, response is No
concept is Oxide(CO2), accuracy is 0.881578947368421, response is Yes
concept is Air (Oxygen), accuracy is 0.9425287356321839, response is Yes
concept is Basic Experimental Operation, accuracy is 0.8153846153846154, response is Yes
concept is Element, accuracy is 0.794392523364486, response is Yes
concept is Element, accuracy is 0.2383177570093458, response is No
concept is Air (Oxygen), accuracy is 0.2413793103448276, response is No
concept is Basic Experimental Operation, accuracy is 0.8846153846153846, response is No
concept is Element, accuracy is 0.6682242990654206, response is No
concept is Basic Experimental Operation, accuracy is 0.7923076923076923, response is No
concept is Air (Oxygen), accuracy is 0.5287356321839081, response is No
concept is Air (Oxygen), accuracy is 0.22988505747126436, response is No
concept is Element, accuracy is 0.32710280373831774, response is No
concept is Element, accuracy is 0.7663551401869159, response is No
concept is Basic Experimental Operation, accuracy is 0.9769230769230769, response is No
concept is Basic Experimental Operation, accuracy is 0.8384615384615385, response is No
concept is Air (Oxygen), accuracy is 0.8735632183908046, response is Yes
concept is Air (Oxygen), accuracy is 0.5402298850574713, response is No
concept is Air (Oxygen), accuracy is 0.9310344827586207, response is No
concept is Element, accuracy is 0.4719626168224299, response is No
concept is Air (Oxygen), accuracy is 0.3448275862068966, response is No
concept is Air (Oxygen), accuracy is 0.19540229885057472, response is No
concept is Element, accuracy is 0.35514018691588783, response is No
concept is Element, accuracy is 0.822429906542056, response is No
concept is Basic Experimental Operation, accuracy is 0.046153846153846156, response is No
concept is Element, accuracy is 0.8271028037383178, response is Yes
concept is Air (Oxygen), accuracy is 0.5057471264367817, response is No
concept is Element, accuracy is 0.46261682242990654, response is No
concept is Basic Experimental Operation, accuracy is 0.07692307692307693, response is No
concept is Air (Oxygen), accuracy is 0.4827586206896552, response is No
concept is Element, accuracy is 0.7710280373831776, response is No
concept is Element, accuracy is 0.09813084112149532, response is No
concept is Basic Experimental Operation, accuracy is 0.9384615384615385, response is No
concept is Element, accuracy is 0.4719626168224299, response is No
concept is Air (Oxygen), accuracy is 0.896551724137931, response is No
concept is Element, accuracy is 0.780373831775701, response is No
concept is Air (Oxygen), accuracy is 0.7011494252873564, response is No
concept is Basic Experimental Operation, accuracy is 0.7846153846153846, response is Yes
concept is Element, accuracy is 0.6495327102803738, response is No
concept is Element, accuracy is 0.7336448598130841, response is No
concept is Element, accuracy is 0.6682242990654206, response is No
concept is Basic Experimental Operation, accuracy is 0.7, response is No
concept is Air (Oxygen), accuracy is 0.47126436781609193, response is No
concept is Basic Experimental Operation, accuracy is 0.11538461538461539, response is No
concept is Air (Oxygen), accuracy is 0.7471264367816092, response is No
concept is Element, accuracy is 0.7149532710280374, response is No
concept is Element, accuracy is 0.7102803738317757, response is No
concept is Air (Oxygen), accuracy is 0.7471264367816092, response is No
concept is Air (Oxygen), accuracy is 0.9425287356321839, response is No
concept is Basic Experimental Operation, accuracy is 0.8153846153846154, response is No
concept is Element, accuracy is 0.794392523364486, response is No
concept is Molecules and Atoms, accuracy is 0.6987951807228916, response is Yes
concept is Element, accuracy is 0.2383177570093458, response is Yes
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.2755905511811024, response is Yes
concept is Molecules and Atoms, accuracy is 0.8365384615384616, response is Yes
concept is Molecules and Atoms, accuracy is 0.9711538461538461, response is Yes
concept is Element, accuracy is 0.6682242990654206, response is Yes
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.6456692913385826, response is Yes
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.2976190476190476, response is Yes
