concept is Integral Expressions, accuracy is 0.4342857142857143, response is Yes
concept is Rational Number, accuracy is 0.6129807692307693, response is Yes
concept is Rational Number, accuracy is 0.42891566265060244, response is Yes
concept is Rational Number, accuracy is 0.7777777777777778, response is Yes
concept is Rational Number, accuracy is 0.7529976019184652, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5798969072164949, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.4275184275184275, response is Yes
concept is Rational Number, accuracy is 0.6258823529411764, response is Yes
concept is Rational Number, accuracy is 0.8526785714285714, response is Yes
concept is Rational Number, accuracy is 0.8361344537815126, response is Yes
concept is Rational Number, accuracy is 0.5265700483091788, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.7865707434052758, response is No
concept is Linear Equations in One Variable, accuracy is 0.5847255369928401, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.43373493975903615, response is Yes
concept is Rational Number, accuracy is 0.728110599078341, response is Yes
concept is Integral Expressions, accuracy is 0.4085106382978723, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.32065217391304346, response is No
concept is Rational Number, accuracy is 0.42891566265060244, response is Yes
concept is Integral Expressions, accuracy is 0.7180616740088106, response is Yes
concept is Rational Number, accuracy is 0.5265700483091788, response is Yes
concept is Integral Expressions, accuracy is 0.7407407407407407, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5888888888888889, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.06232294617563739, response is No
concept is Integral Expressions, accuracy is 0.5879120879120879, response is Yes
concept is Integral Expressions, accuracy is 0.46195652173913043, response is Yes
concept is Rational Number, accuracy is 0.6258823529411764, response is Yes
concept is Integral Expressions, accuracy is 0.37168141592920356, response is No
concept is Linear Equations in One Variable, accuracy is 0.3583815028901734, response is Yes
concept is Integral Expressions, accuracy is 0.34309623430962344, response is No
concept is Integral Expressions, accuracy is 0.57847533632287, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.3612565445026178, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.7231638418079096, response is Yes
concept is Rational Number, accuracy is 0.8258706467661692, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5388888888888889, response is No
concept is Integral Expressions, accuracy is 0.5454545454545454, response is Yes
concept is Integral Expressions, accuracy is 0.6623931623931624, response is Yes
concept is Integral Expressions, accuracy is 0.6666666666666666, response is No
concept is Linear Equations in One Variable, accuracy is 0.6147308781869688, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.4246575342465753, response is No
concept is Rational Number, accuracy is 0.7672209026128266, response is Yes
concept is Rational Number, accuracy is 0.7289719626168224, response is Yes
concept is Rational Number, accuracy is 0.7529976019184652, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.25136612021857924, response is Yes
concept is Integral Expressions, accuracy is 0.12154696132596685, response is No
concept is Integral Expressions, accuracy is 0.14516129032258066, response is No
concept is Linear Equations in One Variable, accuracy is 0.48725212464589235, response is No
concept is Linear Equations in One Variable, accuracy is 0.42391304347826086, response is Yes
concept is Rational Number, accuracy is 0.6129807692307693, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.4275184275184275, response is No
concept is Rational Number, accuracy is 0.5576923076923077, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.375, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.532608695652174, response is No
concept is Parallel Lines, accuracy is 0.5384615384615384, response is Yes
concept is Line Segment, accuracy is 0.544973544973545, response is Yes
concept is Parallel Lines, accuracy is 0.6818181818181818, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.3157894736842105, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.2916666666666667, response is No
concept is System of Linear Equations in Two Variables, accuracy is 0.7833333333333333, response is Yes
concept is Line Segment, accuracy is 0.26865671641791045, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.75, response is No
concept is Rational Number, accuracy is 0.3538961038961039, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.47474747474747475, response is No
concept is Parallel Lines, accuracy is 0.7582417582417582, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.6195652173913043, response is No
concept is Linear Equations in One Variable, accuracy is 0.5212264150943396, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.45263157894736844, response is No
concept is System of Linear Equations in Two Variables, accuracy is 0.5576923076923077, response is No
concept is Rational Number, accuracy is 0.9014925373134328, response is No
concept is System of Linear Equations in Two Variables, accuracy is 0.5901639344262295, response is No
concept is System of Linear Equations in Two Variables, accuracy is 0.6666666666666666, response is No
concept is System of Linear Equations in Two Variables, accuracy is 0.41379310344827586, response is No
concept is Linear Equations in One Variable, accuracy is 0.5, response is Yes
concept is Parallel Lines, accuracy is 0.4787234042553192, response is No
concept is Linear Equations in One Variable, accuracy is 0.5798969072164949, response is Yes
concept is Line Segment, accuracy is 0.7074468085106383, response is Yes
concept is Rational Number, accuracy is 0.5714285714285714, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.7157894736842105, response is Yes
concept is Line Segment, accuracy is 0.828125, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.28, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.3023255813953488, response is Yes
concept is System of Linear Equations in Two Variables, accuracy is 0.8548387096774194, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.29292929292929293, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.7553191489361702, response is Yes
concept is Rational Number, accuracy is 0.6105919003115264, response is No
concept is Linear Equations in One Variable, accuracy is 0.43373493975903615, response is Yes
concept is Parallel Lines, accuracy is 0.813953488372093, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.5656565656565656, response is Yes
concept is Rational Number, accuracy is 0.7837837837837838, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.7865707434052758, response is Yes
concept is Rational Number, accuracy is 0.7912772585669782, response is Yes
concept is Parallel Lines, accuracy is 0.46808510638297873, response is No
concept is Rational Number, accuracy is 0.23548387096774193, response is No
concept is System of Linear Equations in Two Variables, accuracy is 0.27586206896551724, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.4897959183673469, response is Yes
concept is Line Segment, accuracy is 0.015957446808510637, response is No
concept is Linear Equations in One Variable, accuracy is 0.48725212464589235, response is Yes
concept is Rational Number, accuracy is 0.7289719626168224, response is Yes
concept is Linear Function, accuracy is 0.6027397260273972, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5847255369928401, response is No
concept is Quadratic Radical Equation, accuracy is 0.14666666666666667, response is No
